reply_comment_total,digg_count,AF,IP,C-Label,video,comment_id,publication_time
0,2,跟我拍一期吧，哥 泪奔,Hebei,Seeking Interaction and Imitation,video51,comment12621,2025-04-18
0,0,演的真的是尴尬,Guangdong,Challenge Authenticity and Performativity,video22,comment12622,2024-12-08
0,0,不是新疆也没有啊,Xinjiang,Regional and Group Characteristics,video151,comment12623,2025-04-30
0,0,上个视频男的刚好出门买菜，没注意往下滑了，正好跟你这无缝连接，我也就这么看完了。还在想怎么买个菜出门就跟俩小妹玩去了 捂脸,Hunan,Others,video53,comment12624,2025-02-20
0,2,会过日子的女人，知道买明天的食物,Guizhou,Behavior and Lifestyle,video53,comment12625,2025-03-10
0,2,我A200，带我玩一集，求求你了 尬笑,Guangxi,Seeking Interaction and Imitation,video13,comment12626,2024-09-14
0,0,给我也来2个精神小妹耍，直接666 呲牙,Chongqing,Seeking Interaction and Imitation,video124,comment12627,2025-03-27
0,0,两女的点型，乐观主义精神 呲牙,Sichuan,Behavior and Lifestyle,video53,comment12628,2025-02-12
0,1,真想她们带我也玩一个月，看看能瘦几斤,Sichuan,Seeking Interaction and Imitation,video22,comment12629,2024-12-07
0,0,我出500能带上我一块吗 灵机一动,Hebei,Seeking Interaction and Imitation,video63,comment12630,2025-02-07
0,0,尬笑有些时段我感觉他就是妹子。完蛋了,Ningxia,Challenge Authenticity and Performativity,video42,comment12631,2025-05-12
0,0,郴州有组织吗？我出钱2000带我玩两天 动动脑子,Hunan,Seeking Interaction and Imitation,video22,comment12632,2024-12-08
0,0,街溜子一样 捂脸,Anhui,Behavior and Lifestyle,video53,comment12633,2025-04-27
0,2,18岁几个对象，数不出来。。。。,Jiangsu,Emotions and Interpersonal Relationships,video148,comment12634,2024-10-25
0,0,现在的年轻人都像当网红，吃轻巧饭,Shandong,Social Evaluation and Concepts,video49,comment12635,2025-04-30
0,1,兔兔这么可爱怎么可以吃兔兔 哎呀妈呀太香了 早知道把下午的兔子也逮过来 捂脸,Jiangxi,Others,video14,comment12636,2025-04-30
3,1,兜兜转转还是你 尬笑,Heilongjiang,Emotions and Interpersonal Relationships,video5,comment12637,2022-09-08
0,0,你啥时候能带我玩儿一下,Henan,Seeking Interaction and Imitation,video7,comment12638,2024-12-08
0,0,现在人都怎么了 捂脸,Fujian,Social Evaluation and Concepts,video42,comment12639,2025-04-18
0,1,不是剧本的话就是一声叹息了。,Beijing,Challenge Authenticity and Performativity,video27,comment12640,2024-11-02
0,0,下期去广西哪里？,Guangxi,Regional and Group Characteristics,video129,comment12641,2024-10-23
0,0,穿短裤的那个黑丝女孩有抖音吗 看,Beijing,Seeking Interaction and Imitation,video18,comment12642,2025-03-05
0,0,我还是喜欢商k 人家听话啊 享受 看,Anhui,Social Evaluation and Concepts,video7,comment12643,2025-02-06
2,0,笑死我了 舔屏,Xinjiang,Appearance and Attire,video5,comment12644,2022-09-08
0,0,现在都玩高端局了 暗中观察,Hainan,Challenge Authenticity and Performativity,video1,comment12645,2025-03-21
0,0,本命年的怎么看也不是12岁呢 捂脸24也不是,Guangxi,Appearance and Attire,video80,comment12646,2025-03-16
3,0,这不就是你的爱好？ 呆无辜空腹citywalk,Shanxi,Behavior and Lifestyle,video21,comment12647,2023-10-18
0,0,我踏马刷个抖音成中登了 撇嘴,Shandong,Others,video155,comment12648,2025-05-09
0,0,另一个女生为啥不做头发,Hubei,Appearance and Attire,video86,comment12649,2025-03-04
0,0,多拍点这二个妹妹,Chongqing,Seeking Interaction and Imitation,video124,comment12650,2025-03-27
0,1,穿这个衣服不能有明显的纹身 不然看着就是精神小妹,Jiangsu,Appearance and Attire,video95,comment12651,2024-06-17
0,0,来个精神小妹 我宠,Hubei,Seeking Interaction and Imitation,video46,comment12652,2025-04-17
0,2,说话这个女的说话有一股卷舌加弹舌的味 泪奔,Henan,Appearance and Attire,video156,comment12653,2025-01-13
2,0,宕机你以前也这样ma,Zhejiang,Sharing Personal Experiences,video60,comment12654,2025-03-26
0,0,受不了受不了 裂开,Guangxi,Others,video53,comment12655,2025-02-16
1,0,台球还用补习吗 疑问,Shaanxi,Behavior and Lifestyle,video4,comment12656,2025-04-16
0,1,真流弊，50块去吃海底捞 捂脸,Zhejiang,Behavior and Lifestyle,video4,comment12657,2025-04-17
0,0,哎呦我，人靠衣服马靠鞍 捂脸,Hebei,Appearance and Attire,video86,comment12658,2025-04-01
0,0,中国版神代少女,Shanghai,Regional and Group Characteristics,video107,comment12659,2025-03-19
0,0,看看我精神不 流泪,Hubei,Seeking Interaction and Imitation,video82,comment12660,2024-06-21
0,0,你个台妹，真是机车，靠北。,Jiangsu,Regional and Group Characteristics,video25,comment12661,2024-06-16
3,1,绵阳 俺不中嘞,Sichuan,Regional and Group Characteristics,video176,comment12662,2025-04-04
1,0,这就是i混的人吗,Anhui,Social Evaluation and Concepts,video70,comment12663,2025-03-07
0,0,不是哥们怎么看见女的就成精神小妹了，我看这俩挺正常的呀 捂脸,Guangdong,Social Evaluation and Concepts,video65,comment12664,2025-02-05
0,0,啥子情况，重庆都流行这种操作了啊,Chongqing,Regional and Group Characteristics,video12,comment12665,2025-02-27
0,0,她真的好看 微笑,Guangxi,Appearance and Attire,video31,comment12666,2024-11-13
0,0,哥，俺管1000，能带俺玩一天不？,Guangdong,Seeking Interaction and Imitation,video7,comment12667,2024-12-08
0,0,我想去周口开个才艺培训班,Hubei,Regional and Group Characteristics,video84,comment12668,2025-01-27
0,0,他们关系太乱了 呲牙,Guangdong,Emotions and Interpersonal Relationships,video94,comment12669,2024-11-16
1,1,哥我自己出钱带我玩一天吧 流泪,Hebei,Seeking Interaction and Imitation,video15,comment12670,2025-05-05
0,0,我也想跟他们混一天，全程我买单,Xinjiang,Seeking Interaction and Imitation,video4,comment12671,2025-04-16
0,0,我喜欢那黄毛呢,Guangdong,Appearance and Attire,video53,comment12672,2025-02-15
0,0,不失礼貌的微笑指定是吃啥了迷瞪成这样,Jiangsu,Challenge Authenticity and Performativity,video48,comment12673,2024-08-27
1,0,我缺你这点流量，主要是后面的那,Henan,Others,video38,comment12674,2025-05-01
0,0,请的路演吗 捂脸,Guangdong,Challenge Authenticity and Performativity,video19,comment12675,2025-02-26
0,0,酒吧都有外联，可以有免费酒水，水果小吃，关系混好了天天都有的吃喝，尤其女孩随便都能蹭到酒 抠鼻,Jiangsu,Behavior and Lifestyle,video150,comment12676,2025-03-04
1,0,不是他们一个初中，一个小学毕业，不上学这干嘛呢,Heilongjiang,Social Evaluation and Concepts,video108,comment12677,2025-01-12
0,0,精神小伙系列终于来了 捂脸,Jiangxi,Others,video13,comment12678,2024-09-14
0,0,我都定好机票去海南了 你切跑出岛了 我想静静,Guangxi,Sharing Personal Experiences,video129,comment12679,2024-10-23
0,0,尬笑吃快餐哈哈 捂脸,Fujian,Behavior and Lifestyle,video136,comment12680,2025-05-15
1,0,真出酒了这是 喷的 假不了,Shandong,Challenge Authenticity and Performativity,video26,comment12681,2025-04-19
0,0,老子4十几了，都想跟他们混一下，看年轻两岁不 捂脸,Zhejiang,Seeking Interaction and Imitation,video60,comment12682,2025-05-09
1,0,你们能不能学学人家黄毛。劳资花一万也喊不出来这么多女孩儿,Sichuan,Seeking Interaction and Imitation,video7,comment12683,2024-12-28
0,0,这俩看着不像好人儿 尬笑,Shandong,Appearance and Attire,video106,comment12684,2025-02-08
0,0,其实这几个女孩子长得都挺漂亮的，为什么一定要干这种事呢？,Inner Mongolia,Social Evaluation and Concepts,video60,comment12685,2025-03-29
0,0,着好！！以后要多认识点精神小伙！！精神小妹！！,Gansu,Seeking Interaction and Imitation,video7,comment12686,2024-12-09
0,0,不限2个小时我给你喊80个,Anhui,Seeking Interaction and Imitation,video7,comment12687,2024-12-08
0,1,胖的没精神，所以没有胖的精神小妹,Tianjin,Appearance and Attire,video105,comment12688,2023-10-12
0,0,感觉她们好可爱啊 捂脸,Gansu,Emotions and Interpersonal Relationships,video22,comment12689,2024-12-27
0,0,九转大肠笑到了,Shandong,Others,video16,comment12690,2025-02-04
0,0,感觉像两个神经病,Beijing,Social Evaluation and Concepts,video23,comment12691,2025-02-20
0,0,是啊 我也不知道为什么现在网络还红了一批精神小伙小妹 捂脸品德真的n差,Hong Kong,Social Evaluation and Concepts,video6,comment12692,2025-04-26
0,0,没想到这么穷的我，加入他们居然是最富有的,Sichuan,Social Evaluation and Concepts,video12,comment12693,2025-03-03
0,0,这顿饭谁结账的,Sichuan,Behavior and Lifestyle,video94,comment12694,2024-12-05
0,1,这是什么地方的小姐姐，这性格我好喜欢,Shanxi,Regional and Group Characteristics,video141,comment12695,2025-01-17
0,0,后座那个，崩我一下呗 看,Jiangsu,Seeking Interaction and Imitation,video107,comment12696,2025-03-08
0,0,辣妹，我要得到你,Sichuan,Emotions and Interpersonal Relationships,video120,comment12697,2025-04-29
0,2,好狗血的剧情啊 捂脸,Zhejiang,Challenge Authenticity and Performativity,video94,comment12698,2024-11-16
10,264,花总我还是忘不了她，想谈 奸笑,Guangdong,Emotions and Interpersonal Relationships,video13,comment12699,2024-09-14
0,0,这不很好看吗,Henan,Appearance and Attire,video82,comment12700,2024-05-11
1,0,能不能有人找咱俩拍 黑脸,Henan,Seeking Interaction and Imitation,video30,comment12701,2025-01-13
0,0,你俩就处对象吧，我看这个挺适合你,Liaoning,Emotions and Interpersonal Relationships,video51,comment12702,2025-05-05
0,0,中间那个不错,Guangdong,Appearance and Attire,video7,comment12703,2024-12-09
4,6,我可以跟你们混几天么,Guangdong,Seeking Interaction and Imitation,video13,comment12704,2024-09-14
1,0,这男朋友要不得,Fujian,Emotions and Interpersonal Relationships,video169,comment12705,2025-05-07
0,0,把主播弄尴尬了,Shandong,Emotions and Interpersonal Relationships,video22,comment12706,2024-12-07
0,0,下次找长的齐整的,Henan,Appearance and Attire,video4,comment12707,2025-04-17
0,0,哎，底层人，父母给不上力的生孩子确实害了孩子 流泪,Shaanxi,Social Evaluation and Concepts,video8,comment12708,2025-04-30
0,0,还好没找到摇裤儿 灵机一动,Guangdong,Appearance and Attire,video119,comment12709,2025-05-12
0,0,是一起玩金铲铲吗,Anhui,Seeking Interaction and Imitation,video15,comment12710,2025-04-30
0,0,其它可以换回来，头发就别换了，挺精神，原来的头发不行,Jiangsu,Appearance and Attire,video15,comment12711,2025-05-01
0,0,你的表情真的很搞笑,Fujian,Appearance and Attire,video27,comment12712,2024-11-13
0,0,什么叫这样的女孩子娶回家好 暗中观察，你们配得上吗 暗中观察人家妹妹长得也不算差，有工作，又大大方方的，你要不要先瞅瞅自己咋样你配得上吗 还轮到你评头论足了 黑脸,Shandong,Social Evaluation and Concepts,video30,comment12713,2025-01-13
0,0,感谢抖音让我找到了一个精神小妹儿 白眼可漂亮，可精神,Zhejiang,Appearance and Attire,video156,comment12714,2025-03-01
0,1,小虎是真喜欢公务员,Liaoning,Emotions and Interpersonal Relationships,video173,comment12715,2024-08-01
3,0,你看这赛道咋样,Shanghai,Seeking Interaction and Imitation,video148,comment12716,2024-10-16
0,0,爱她就给她梳头发,Guangxi,Appearance and Attire,video5,comment12717,2022-10-08
0,0,现在开始流行集体去隔壁然后回来造谣了吗，今天刷了好几个了 捂脸,Shaanxi,Challenge Authenticity and Performativity,video28,comment12718,2024-07-24
0,0,谁告诉我在哪里找,Chongqing,Seeking Interaction and Imitation,video40,comment12719,2025-05-07
0,2,陕西有没有精神小妹,Shaanxi,Regional and Group Characteristics,video116,comment12720,2024-12-02
0,1,我家可以收容，,Hebei,Seeking Interaction and Imitation,video107,comment12721,2024-12-20
0,0,多少钱可以让我演一集,Henan,Seeking Interaction and Imitation,video53,comment12722,2025-02-12
0,0,现在还有一杯奶茶搞定的事情 赞,Guangxi,Behavior and Lifestyle,video4,comment12723,2025-04-17
0,0,虚岁20，处五年对象 捂脸,Beijing,Sharing Personal Experiences,video92,comment12724,2024-08-02
0,0,对于他们的收入来源，一直是个迷 泪奔,Guangdong,Behavior and Lifestyle,video15,comment12725,2025-05-04
0,0,怪不得这么瘦,Sichuan,Appearance and Attire,video120,comment12726,2025-05-01
0,0,杭州没见过有精神小妹，要去城乡结合部找？,Zhejiang,Regional and Group Characteristics,video50,comment12727,2025-02-12
1,0,走啊，西市场看精神小妹,Shandong,Regional and Group Characteristics,video64,comment12728,2025-05-10
0,0,这就是青春期的女孩子，感觉这样很好看一样，以后会后悔的，,Hebei,Social Evaluation and Concepts,video16,comment12729,2025-02-16
0,0,下次有这样的球局再喊我,Hunan,Seeking Interaction and Imitation,video1,comment12730,2025-03-15
0,1,为什么我感觉这个挺漂亮的 捂脸,Fujian,Appearance and Attire,video83,comment12731,2024-10-20
0,0,铲她，是那意思不,Zhejiang,Social Evaluation and Concepts,video15,comment12732,2025-04-30
0,0,拍完了，你们去玩啥了,Zhejiang,Seeking Interaction and Imitation,video108,comment12733,2025-03-23
0,0,粉毛后背宇将军 捂脸,Heilongjiang,Appearance and Attire,video39,comment12734,2024-08-20
0,0,你是怎么她们出镜呢,Henan,Seeking Interaction and Imitation,video103,comment12735,2024-08-27
0,1,我长见识了31吃海底捞,Fujian,Behavior and Lifestyle,video31,comment12736,2024-12-10
0,0,下次我也去花200试试看 捂脸,Zhejiang,Seeking Interaction and Imitation,video7,comment12737,2025-05-05
0,0,年轻就是好 赞 666,Beijing,Others,video7,comment12738,2024-12-20
0,0,这个条纹裤子的好看 送心,Zhejiang,Appearance and Attire,video22,comment12739,2024-12-19
1,0,？看着看着听见驻马店了 黑脸,Henan,Regional and Group Characteristics,video15,comment12740,2025-04-30
2,0,这俩女的。我个人觉得还好啊，难道我是被PUA太狠了吗？ 泪奔除了纹身接受不了。 暗中观察,Anhui,Appearance and Attire,video92,comment12741,2024-07-06
0,1,我出600，让我演两集,Xinjiang,Seeking Interaction and Imitation,video20,comment12742,2025-05-05
0,0,拍这个百亿补贴是么 思考,Sichuan,Challenge Authenticity and Performativity,video53,comment12743,2025-02-16
0,0,五百花出了五万的快乐,Hubei,Seeking Interaction and Imitation,video93,comment12744,2025-03-10
0,0,够了我认识的都这样,Sichuan,Sharing Personal Experiences,video147,comment12745,2024-05-17
0,0,哥哥俺也想要,Shandong,Seeking Interaction and Imitation,video51,comment12746,2025-04-20
0,0,快更新呀倔犟哥,Hebei,Others,video65,comment12747,2025-02-04
0,0,我喜欢这两个 比心,Heilongjiang,Emotions and Interpersonal Relationships,video10,comment12748,2025-04-04
0,1,好好笑啊哈哈 泪奔,Hubei,Others,video59,comment12749,2025-03-07
